Title	Link	Creator	Transcript	Status
Â¿SufriÃ³ un ictus Rafael durante la entrevista?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=OviWxgaK0tM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video OviWxgaK0tM
Â¿Se le estan muriendo los dedos?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=zjVQ045KL0g	Miguel ASSAL		Error: Unexpected error: No en transcript found for video zjVQ045KL0g
Poner monedas en la via Â¿Puede descarrilarlo?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=CEcWnXcRyw0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video CEcWnXcRyw0
Mentiras que te han contado toda la vida. No solo tu madre. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=y7uKjWcPTpY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video y7uKjWcPTpY
Si te encuentras esto , puede salvar vidas.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=fFEX2GOUlj4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video fFEX2GOUlj4
Nunca despiertes a un sonÃ¡mbulo.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=0r26-dlHR30	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 0r26-dlHR30
Conferencia o Show salvar vidas. Nuevas fechas.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=OMkbZPLkEgI	Miguel ASSAL		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=OMkbZPLkEgI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Este niÃ±o tiene suerte de estar vivo.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=v2LwpKHg60w	Miguel ASSAL		Error: Unexpected error: No en transcript found for video v2LwpKHg60w
Si ves esto en tu casa, atento , no estas solo.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=dcjSUpetfTo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dcjSUpetfTo
Bufalo salva su vida bajo el agua.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=74IsTn3Of8M	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 74IsTn3Of8M
MÃ¡s mitos y leyendas de tu madre. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=EAnqgKPvH44	Miguel ASSAL		Error: Unexpected error: No en transcript found for video EAnqgKPvH44
Si sales a la calle te congelas.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=l7wb2dmD1PI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video l7wb2dmD1PI
Le han aspirado un testÃ­culo.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=PWZcswEgUpA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video PWZcswEgUpA
Nunca te acerques a esta caja.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=JLRFaRKgtns	Miguel ASSAL		Error: Unexpected error: No en transcript found for video JLRFaRKgtns
Encuentro con un Puma, sobreviviÃ³ 3 dias en el mar,Â¿ Por quÃ© no debes succionar?	https://www.youtube.com/watch?v=aPCoXPF0dms	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aPCoXPF0dms
No esta corriendo sobre el agua , pero esta en peligro.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=95F-QKQrE7U	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 95F-QKQrE7U
Tu gemelo esta vivo. Â¿Que sucede?.#curiosidades #supervivencia #sabidurÃ­a	https://www.youtube.com/watch?v=PHdRfqyK2UM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video PHdRfqyK2UM
Â¿Esta planta es tÃ³xica o venenosa?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=dIjtUY1SOU8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dIjtUY1SOU8
Pistolas de pegamento. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=4NxfVnaxJ3Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 4NxfVnaxJ3Y
Desmontando mitos que tu madre te ha dicho.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=7xPhglnbIDw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 7xPhglnbIDw
Descuento fin de semana mi libro salvar vidas.#emergencias #salvarvidas #primerosauxilios	https://www.youtube.com/watch?v=7Dzc8_gXYQ4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 7Dzc8_gXYQ4
Como es el esqueleto de un obeso.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=4gxaEX1-cjk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 4gxaEX1-cjk
Si ves esto en tu hamburguesa, no la comas.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=rdh8F1ARzkA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video rdh8F1ARzkA
Madre salva a su hija de ataque de puma.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=eb9wOjSa584	Miguel ASSAL		Error: Unexpected error: No en transcript found for video eb9wOjSa584
Fuego y aceite, Trauma ocular, Ataque de Oso.	https://www.youtube.com/watch?v=Nr-RcDedShY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Nr-RcDedShY
Esta mÃ¡quina te salva la vida.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=0mA-FOJwdc4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 0mA-FOJwdc4
Como se cura.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=RsDIt_TjRQs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video RsDIt_TjRQs
Si ves esto en tu casa , no lo mates.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=NoNf2fgQnfc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NoNf2fgQnfc
Barcelona a reventar.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=G47K7txc9hQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video G47K7txc9hQ
Lo puedes tener en casa. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=G5bS4jDWgCk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video G5bS4jDWgCk
No cierres el puÃ±o.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=MegbfXyffd4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video MegbfXyffd4
Como se produce el vomito.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=QeFD1zVmhRc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video QeFD1zVmhRc
Â¿Por quÃ© aparece esto en las manos?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=1Hr-Zux9p30	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 1Hr-Zux9p30
Esto es lo que no limpia tu cepillo de dientes.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=oujsPYng1yE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video oujsPYng1yE
Un habilidoso masaje te puede ahorrar problemas.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=D18wZNGuozw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video D18wZNGuozw
Este reto viral te puede salir caro.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=lnW5WYEBycM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video lnW5WYEBycM
Si ves una patata como esta, no la comas.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=ElSiRevkUCc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ElSiRevkUCc
Te salvan la vida y tu ni te enteras.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=uxvb3OWmzOs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video uxvb3OWmzOs
Nunca toques a esta rana. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=Uo1jZJAKxqI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Uo1jZJAKxqI
Esto puede pasar si te miras a un espejo +10min.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=hmqizFTXsS4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video hmqizFTXsS4
382 dias sin comer.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=00mzVb0D3eo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 00mzVb0D3eo
Gracias Barcelona, proximas fechas.#supervivencia #curiosidades #salvarvidas	https://www.youtube.com/watch?v=fL_engJ8h14	Miguel ASSAL		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=fL_engJ8h14! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=fL_engJ8h14&ei=cMtnaL-JHcKG0_wPpYfGwQ4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1751657952&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=B9299870F2E933F36B4A039110B27BDF5485A277.46C5443165677639EF67AA43F7957F5BD0F78D48&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Te cuesta dormir por las noches. Prueba esto.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=WVbCO66Sn64	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WVbCO66Sn64
Esto no es un mÃ©todo de tortura. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=b7x4jxDwcz0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video b7x4jxDwcz0
Â¿Haces este ruido por las noches?.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=nKCxCBvxlMQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video nKCxCBvxlMQ
No cometas este error en tu piscina. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=hS4yFMy67ts	Miguel ASSAL		Error: Unexpected error: No en transcript found for video hS4yFMy67ts
Nunca te crujas el cuello. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=EwNOqtikf_Q	Miguel ASSAL		Error: Unexpected error: No en transcript found for video EwNOqtikf_Q
Colonia de hormigas rojas.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=h1y4BrUatZg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video h1y4BrUatZg
Si descuidas a tus hijos en el ascensor puede pasar esto. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=tkcc4Xo3tm8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video tkcc4Xo3tm8
Trampas mas perturbadoras. #curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=e_4rzxQi2CI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video e_4rzxQi2CI
Padres del aÃ±o.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=ufWk_sx30Wo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ufWk_sx30Wo
Nunca te coloques cerca de la turbina.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=iaFIxKYdjiA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video iaFIxKYdjiA
Â¿Quieres aprender a salvar vidas?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=1XJ4BWePyLk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 1XJ4BWePyLk
Golpe en la cabeza.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=yIb6D3Cbqmg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video yIb6D3Cbqmg
Un pez mortal en unas anchoas.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=1iPyH94MqOo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 1iPyH94MqOo
Si caminas por aquÃ­, puedes perder la vida.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=t6Lr3DIX5Gc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video t6Lr3DIX5Gc
Â¿Este es un caso real de rabia humana?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=_11cToQfJ9U	Miguel ASSAL		Error: Unexpected error: No en transcript found for video _11cToQfJ9U
Â¿Es venenoso este gusano?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=7d0_fmZTvmo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 7d0_fmZTvmo
Â¿Este ciervo se esta ahogando?.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=VQ6gjSkGtgo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video VQ6gjSkGtgo
La soluciÃ³n casera para los mocos de tu bebÃ©.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=eZULrm8oNwI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video eZULrm8oNwI
Es mejor que esto no lo toques, no es condensaciÃ³n.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=5mwyR_Opklk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5mwyR_Opklk
Entramos en los pueblos mas afectados por la DANA. #supervivencia #emergencia #dana	https://www.youtube.com/watch?v=U7IN5eJjc7s	Miguel ASSAL		Error: Unexpected error: No en transcript found for video U7IN5eJjc7s
Por quÃ© esta granada no explota?. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=P3DFvq5Xym8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video P3DFvq5Xym8
Una barbaridad, pesca con cormoran.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=05WFu78C-zQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 05WFu78C-zQ
Encuentro con un oso polar.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=zHc3ClVGYDU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video zHc3ClVGYDU
Me pica una avispa en la lengua.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=Z4yOT-q-DVU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Z4yOT-q-DVU
No dejes que te muerda. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=yWVbWeZwYb8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video yWVbWeZwYb8
Nunca dejes a un cerdo encerrado con sus crias.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=wj5R--F8EqY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video wj5R--F8EqY
Ella podrÃ­as ser tu.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=RxM-eEgaFag	Miguel ASSAL		Error: Unexpected error: No en transcript found for video RxM-eEgaFag
Â¿Se encuentra realmente donde dice? Punto nemo.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=CKBjSwXh7Hk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video CKBjSwXh7Hk
Nunca saques a este pez fuera del agua.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=8jrwfZHb7Hk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 8jrwfZHb7Hk
Truco para evitar el reflujo de tu bebÃ©.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=J2otUrZv19U	Miguel ASSAL		Error: Unexpected error: No en transcript found for video J2otUrZv19U
Si visitas esta isla , no sadrÃ¡s vivo.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=BSNycmziHKg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video BSNycmziHKg
BebÃ© se atraganta.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=pO-wWSgiYQk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video pO-wWSgiYQk
Â¿Por quÃ© dicen que los gatos tienen 7 vidas?.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=1FNrfwT-Gtk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 1FNrfwT-Gtk
Â¿Por quÃ© te tiembla el ojo?. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=LezShu2cuHw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video LezShu2cuHw
Dicen que si tocas esto caeras ele trocutado.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=d6N02BeZ7Y4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video d6N02BeZ7Y4
Entrega de material a Policia nacional y gruistas.#supervivencia #dana #emergr #emergencia	https://www.youtube.com/watch?v=VV0r9SHQppY	Miguel ASSAL		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=VV0r9SHQppY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
